prob,mean_var
"[[0.7090064852867147, 0.29099351471328544], [0.7078268264313025, 0.2921731735686975], [0.7078268264313025, 0.2921731735686975], [0.7090064852867147, 0.29099351471328544], [0.7078268264313025, 0.2921731735686975], [0.7078268264313025, 0.2921731735686975], [0.7078268264313025, 0.2921731735686975], [0.7078268264313025, 0.2921731735686975], [0.7078268264313025, 0.2921731735686975], [0.7078268264313025, 0.2921731735686975]]","[[0.708062758202385, 0.2919372417976151], [2.2265520242441348e-07, 2.226552024243297e-07]]"
"[[0.7250310977775194, 0.27496890222248066], [0.7250310977775194, 0.27496890222248066], [0.7250310977775194, 0.27496890222248066], [0.7250310977775194, 0.27496890222248066], [0.7250310977775194, 0.27496890222248066], [0.7250310977775194, 0.27496890222248066], [0.7069307765587519, 0.2930692234412479], [0.7076242138079168, 0.2923757861920831], [0.7076242138079168, 0.2923757861920831], [0.7145313162583378, 0.2854686837416624]]","[[0.718689710709804, 0.2813102892901961], [6.417343598096408e-05, 6.417343598096317e-05]]"
"[[0.6739090794764765, 0.32609092052352345], [0.6378096770301824, 0.36219032296981757], [0.6435559456868988, 0.35644405431310117], [0.6378096770301824, 0.36219032296981757], [0.6507658734296496, 0.3492341265703504], [0.6435559456868988, 0.35644405431310117], [0.6435559456868988, 0.35644405431310117], [0.6378096770301824, 0.36219032296981757], [0.6378096770301824, 0.36219032296981757], [0.6435559456868988, 0.35644405431310117]]","[[0.645013744377445, 0.35498625562255487], [0.000108412243258275, 0.00010841224325827518]]"
"[[0.33086584370328326, 0.6691341562967167], [0.3010607778735858, 0.6989392221264142], [0.31762808538416415, 0.6823719146158358], [0.3010607778735858, 0.6989392221264142], [0.2975313661088799, 0.70246863389112], [0.3010607778735858, 0.6989392221264142], [0.3010607778735858, 0.6989392221264142], [0.3010607778735858, 0.6989392221264142], [0.30680704653030216, 0.6931929534696977], [0.33086584370328326, 0.6691341562967167]]","[[0.3089002074797842, 0.6910997925202158], [0.00014820693617498718, 0.00014820693617498796]]"
"[[0.802858654637693, 0.1971413552964145], [0.802858654637693, 0.1971413552964145], [0.802858654637693, 0.1971413552964145], [0.800925032704071, 0.19907497723003642], [0.800925032704071, 0.19907497723003642], [0.800925032704071, 0.19907497723003642], [0.800925032704071, 0.19907497723003642], [0.800925032704071, 0.19907497723003642], [0.800925032704071, 0.19907497723003642], [0.800925032704071, 0.19907497723003642]]","[[0.8015051192841576, 0.19849489064994985], [7.851676942586648e-07, 7.851676942585973e-07]]"
"[[0.7158798920798556, 0.28412009798603693], [0.7158798920798556, 0.28412009798603693], [0.7143080763616984, 0.28569191370419417], [0.7158798920798556, 0.28412009798603693], [0.7158798920798556, 0.28412009798603693], [0.7158798920798556, 0.28412009798603693], [0.7143080763616984, 0.28569191370419417], [0.7143080763616984, 0.28569191370419417], [0.7143080763616984, 0.28569191370419417], [0.7158798920798556, 0.28412009798603693]]","[[0.7152511657925926, 0.2847488242732998], [5.929451164430727e-07, 5.929451164430726e-07]]"
"[[0.7073878797860639, 0.29261211027982864], [0.7058160640679066, 0.2941839259979859], [0.7058160640679066, 0.2941839259979859], [0.705720736372696, 0.29427925369319663], [0.705720736372696, 0.29427925369319663], [0.7032426533979441, 0.2967573466020559], [0.705720736372696, 0.29427925369319663], [0.705720736372696, 0.29427925369319663], [0.7032426533979441, 0.2967573466020559], [0.7032426533979441, 0.2967573466020559]]","[[0.7051630913606493, 0.29483690168547544], [1.8110547994344357e-06, 1.8110662461574144e-06]]"
"[[0.7030822043966838, 0.29691778566920873], [0.7030822043966838, 0.29691778566920873], [0.7047493478100518, 0.2952506422558408], [0.7031775320918946, 0.296822457973998], [0.7047493478100518, 0.2952506422558408], [0.7047493478100518, 0.2952506422558408], [0.7030822043966838, 0.29691778566920873], [0.7047493478100518, 0.2952506422558408], [0.7047493478100518, 0.2952506422558408], [0.700604121421932, 0.299395878578068]]","[[0.7036775005754137, 0.2963224904838896], [1.6503042998806882e-06, 1.6503104061451907e-06]]"
"[[0.6312476778851287, 0.3687523221148712], [0.6312476778851287, 0.3687523221148712], [0.6312476778851287, 0.3687523221148712], [0.6312476778851287, 0.3687523221148712], [0.6312476778851287, 0.3687523221148712], [0.6312476778851287, 0.3687523221148712], [0.6312476778851287, 0.3687523221148712], [0.6312476778851287, 0.3687523221148712], [0.6312476778851287, 0.3687523221148712], [0.6312476778851287, 0.3687523221148712]]","[[0.6312476778851287, 0.36875232211487124], [0.0, 3.0814879110195774e-33]]"
"[[0.6301045671924471, 0.36989543280755294], [0.6301045671924471, 0.36989543280755294], [0.6301045671924471, 0.36989543280755294], [0.6301045671924471, 0.36989543280755294], [0.6301045671924471, 0.36989543280755294], [0.6301045671924471, 0.36989543280755294], [0.6301045671924471, 0.36989543280755294], [0.6301045671924471, 0.36989543280755294], [0.6301045671924471, 0.36989543280755294], [0.6268225159103958, 0.3731774840896042]]","[[0.629776362064242, 0.3702236379357581], [9.694674556213001e-07, 9.694674556213001e-07]]"
