prob,mean_var
"[[0.607785570376936, 0.392214429623064], [0.607785570376936, 0.392214429623064], [0.607785570376936, 0.392214429623064], [0.607785570376936, 0.392214429623064], [0.607785570376936, 0.392214429623064], [0.607785570376936, 0.392214429623064], [0.607785570376936, 0.392214429623064], [0.607785570376936, 0.392214429623064], [0.607785570376936, 0.392214429623064], [0.607785570376936, 0.392214429623064]]","[[0.6077855703769359, 0.39221442962306396], [1.232595164407831e-32, 3.0814879110195774e-33]]"
"[[0.6940574504703712, 0.3059425495296288], [0.6886010221451041, 0.31139897785489595], [0.5825060306821739, 0.4174939693178262], [0.5801059527891793, 0.41989404721082063], [0.5706069715378187, 0.42939302846218136], [0.5801059527891793, 0.41989404721082063], [0.5631919514757397, 0.43680804852426025], [0.5631919514757397, 0.43680804852426025], [0.5631919514757397, 0.43680804852426025], [0.5631919514757397, 0.43680804852426025]]","[[0.5948751186316785, 0.4051248813683214], [0.0023815166081931427, 0.0023815166081931423]]"
"[[0.7641446249222722, 0.23585537507772783], [0.7641446249222722, 0.23585537507772783], [0.7641446249222722, 0.23585537507772783], [0.7641446249222722, 0.23585537507772783], [0.763331616792191, 0.23666838320780914], [0.763331616792191, 0.23666838320780914], [0.7619982834588576, 0.23800171654114247], [0.7619982834588576, 0.23800171654114247], [0.763331616792191, 0.23666838320780914], [0.7641446249222722, 0.23585537507772783]]","[[0.763471454190565, 0.2365285458094352], [6.66492167360693e-07, 6.664921673606999e-07]]"
"[[0.6848758297849086, 0.3151241702150914], [0.6848758297849086, 0.3151241702150914], [0.6864234488325276, 0.31357655116747235], [0.6848758297849086, 0.3151241702150914], [0.6666643926845892, 0.33333560731541084], [0.5683345498430858, 0.4316654501569142], [0.6666643926845892, 0.33333560731541084], [0.6666643926845892, 0.33333560731541084], [0.6703512465573551, 0.32964875344264494], [0.6703512465573551, 0.32964875344264494]]","[[0.6650081159198817, 0.3349918840801183], [0.0011053900872613955, 0.0011053900872613968]]"
"[[0.7031373412511774, 0.2968626587488224], [0.7031373412511774, 0.2968626587488224], [0.7031373412511774, 0.2968626587488224], [0.7031373412511774, 0.2968626587488224], [0.7031373412511774, 0.2968626587488224], [0.7031373412511774, 0.2968626587488224], [0.7031373412511774, 0.2968626587488224], [0.7015897222035584, 0.29841027779644147], [0.7015897222035584, 0.29841027779644147], [0.7015897222035584, 0.29841027779644147]]","[[0.7026730555368917, 0.29732694446310814], [5.029761904761724e-07, 5.029761904762085e-07]]"
"[[0.31454828517231387, 0.6854517148276861], [0.31454828517231387, 0.6854517148276861], [0.31454828517231387, 0.6854517148276861], [0.31454828517231387, 0.6854517148276861], [0.31847917223748684, 0.6815208277625132], [0.31793997989734196, 0.6820600201026581], [0.31454828517231387, 0.6854517148276861], [0.31454828517231387, 0.6854517148276861], [0.31847917223748684, 0.6815208277625132], [0.31847917223748684, 0.6815208277625132]]","[[0.31606672076436854, 0.6839332792356314], [3.480274599303084e-06, 3.4802745993028823e-06]]"
"[[0.7303646436044207, 0.2696353563955794], [0.7303646436044207, 0.2696353563955794], [0.7303646436044207, 0.2696353563955794], [0.7303646436044207, 0.2696353563955794], [0.7303646436044207, 0.2696353563955794], [0.7303646436044207, 0.2696353563955794], [0.7293646436044207, 0.2706353563955794], [0.7303646436044207, 0.2696353563955794], [0.7303646436044207, 0.2696353563955794], [0.7303646436044207, 0.2696353563955794]]","[[0.7302646436044208, 0.2697353563955794], [9.000000000000016e-08, 9.000000000000016e-08]]"
"[[0.7537749685749983, 0.24622503142500182], [0.7537749685749983, 0.24622503142500182], [0.7537749685749983, 0.24622503142500182], [0.7537749685749983, 0.24622503142500182], [0.7537749685749983, 0.24622503142500182], [0.7537749685749983, 0.24622503142500182], [0.7537749685749983, 0.24622503142500182], [0.7537749685749983, 0.24622503142500182], [0.7537749685749983, 0.24622503142500182], [0.7537749685749983, 0.24622503142500182]]","[[0.7537749685749981, 0.2462250314250018], [1.232595164407831e-32, 7.703719777548943e-34]]"
"[[0.7354154570383971, 0.2645845429616028], [0.7354154570383971, 0.2645845429616028], [0.7354154570383971, 0.2645845429616028], [0.7365800440853371, 0.2634199559146628], [0.7354154570383971, 0.2645845429616028], [0.7354154570383971, 0.2645845429616028], [0.7354154570383971, 0.2645845429616028], [0.7365800440853371, 0.2634199559146628], [0.7365800440853371, 0.2634199559146628], [0.7354154570383971, 0.2645845429616028]]","[[0.7357648331524791, 0.2642351668475208], [2.8481522787909127e-07, 2.848152278790913e-07]]"
"[[0.7583291676299492, 0.24167082243594326], [0.7583291676299492, 0.24167082243594326], [0.7583291676299492, 0.24167082243594326], [0.7583291676299492, 0.24167082243594326], [0.7583291676299492, 0.24167082243594326], [0.7583291676299492, 0.24167082243594326], [0.7583291676299492, 0.24167082243594326], [0.7583291676299492, 0.24167082243594326], [0.7583291676299492, 0.24167082243594326], [0.7583291676299492, 0.24167082243594326]]","[[0.7583291676299491, 0.24167082243594326], [1.232595164407831e-32, 0.0]]"
