prob,mean_var
"[[0.8033625116951263, 0.19663749823898116], [0.8033625116951263, 0.19663749823898116], [0.8033625116951263, 0.19663749823898116], [0.8033625116951263, 0.19663749823898116], [0.8033625116951263, 0.19663749823898116], [0.8033625116951263, 0.19663749823898116], [0.8033625116951263, 0.19663749823898116], [0.8033625116951263, 0.19663749823898116], [0.8033625116951263, 0.19663749823898116], [0.8033625116951263, 0.19663749823898116]]","[[0.8033625116951264, 0.19663749823898116], [1.232595164407831e-32, 0.0]]"
"[[0.795945408101619, 0.2040546018324885], [0.7994374715936825, 0.20056253834042503], [0.7994374715936825, 0.20056253834042503], [0.7994374715936825, 0.20056253834042503], [0.7994374715936825, 0.20056253834042503], [0.7994374715936825, 0.20056253834042503], [0.7994374715936825, 0.20056253834042503], [0.7994374715936825, 0.20056253834042503], [0.7994374715936825, 0.20056253834042503], [0.7994374715936825, 0.20056253834042503]]","[[0.7990882652444762, 0.20091174468963136], [1.0975056689342743e-06, 1.097505668934222e-06]]"
"[[0.7990195028213049, 0.20098050711280258], [0.7990195028213049, 0.20098050711280258], [0.7990195028213049, 0.20098050711280258], [0.7990195028213049, 0.20098050711280258], [0.7990195028213049, 0.20098050711280258], [0.7990195028213049, 0.20098050711280258], [0.7990195028213049, 0.20098050711280258], [0.7990195028213049, 0.20098050711280258], [0.7990195028213049, 0.20098050711280258], [0.7990195028213049, 0.20098050711280258]]","[[0.7990195028213049, 0.20098050711280258], [0.0, 0.0]]"
"[[0.6507315472130659, 0.3492684527869341], [0.6507315472130659, 0.3492684527869341], [0.39658933279365804, 0.603410667206342], [0.39658933279365804, 0.603410667206342], [0.6507315472130659, 0.3492684527869341], [0.39658933279365804, 0.603410667206342], [0.39713332985068056, 0.6028666701493194], [0.39713332985068056, 0.6028666701493194], [0.39713332985068056, 0.6028666701493194], [0.6898162566799488, 0.3101837433200511]]","[[0.5023178886252162, 0.4976821113747838], [0.016796243695794237, 0.016796243695794237]]"
"[[0.7759021084205934, 0.22409790151351397], [0.7768565332504077, 0.22314347668369972], [0.7759021084205934, 0.22409790151351397], [0.7759021084205934, 0.22409790151351397], [0.7759021084205934, 0.22409790151351397], [0.7759021084205934, 0.22409790151351397], [0.7759021084205934, 0.22409790151351397], [0.7702217490881047, 0.22977825091189522], [0.7702217490881047, 0.22977825091189522], [0.7759021084205934, 0.22409790151351397]]","[[0.7748614790370771, 0.2251385289102088], [5.461479590977326e-06, 5.461461154362787e-06]]"
"[[0.7696756519215598, 0.23032434807844024], [0.7696756519215598, 0.23032434807844024], [0.7710792214935577, 0.2289207785064423], [0.7710792214935577, 0.2289207785064423], [0.7710792214935577, 0.2289207785064423], [0.7710792214935577, 0.2289207785064423], [0.7710792214935577, 0.2289207785064423], [0.7710792214935577, 0.2289207785064423], [0.7710792214935577, 0.2289207785064423], [0.7710792214935577, 0.2289207785064423]]","[[0.7707985075791581, 0.22920149242084192], [3.152012069501081e-07, 3.1520120695015794e-07]]"
"[[0.7803850833078972, 0.21961492662621027], [0.7789815137358994, 0.22101849619820815], [0.7789815137358994, 0.22101849619820815], [0.7780270889060851, 0.22197292102802238], [0.7780270889060851, 0.22197292102802238], [0.7789815137358994, 0.22101849619820815], [0.7803850833078972, 0.21961492662621027], [0.7803850833078972, 0.21961492662621027], [0.7803850833078972, 0.21961492662621027], [0.7789815137358994, 0.22101849619820815]]","[[0.7793520565987356, 0.22064795333537185], [8.328863553296005e-07, 8.328863553295877e-07]]"
"[[0.7808199185170293, 0.21918009141707828], [0.7794163489450314, 0.2205836609890762], [0.7808199185170293, 0.21918009141707828], [0.7808199185170293, 0.21918009141707828], [0.7808199185170293, 0.21918009141707828], [0.7808199185170293, 0.21918009141707828], [0.7808199185170293, 0.21918009141707828], [0.7808199185170293, 0.21918009141707828], [0.7808199185170293, 0.21918009141707828], [0.7808199185170293, 0.21918009141707828]]","[[0.7806795615598293, 0.21932044837427805], [1.7730067890943577e-07, 1.7730067890945682e-07]]"
"[[0.7595066304666123, 0.24049336953338782], [0.7595066304666123, 0.24049336953338782], [0.7585522056367978, 0.24144779436320207], [0.7595066304666123, 0.24049336953338782], [0.7595066304666123, 0.24049336953338782], [0.7595066304666123, 0.24049336953338782], [0.7595066304666123, 0.24049336953338782], [0.7585522056367978, 0.24144779436320207], [0.7585522056367978, 0.24144779436320207], [0.7585522056367978, 0.24144779436320207]]","[[0.7591248605346865, 0.24087513946531347], [2.1862242138392144e-07, 2.1862242138383243e-07]]"
"[[0.7695987370097748, 0.23040126299022531], [0.7710023065817726, 0.2289976934182274], [0.7695987370097748, 0.23040126299022531], [0.7695987370097748, 0.23040126299022531], [0.7695987370097748, 0.23040126299022531], [0.7695987370097748, 0.23040126299022531], [0.7710023065817726, 0.2289976934182274], [0.7695987370097748, 0.23040126299022531], [0.7695987370097748, 0.23040126299022531], [0.7695987370097748, 0.23040126299022531]]","[[0.7698794509241743, 0.23012054907582571], [3.152012069501081e-07, 3.1520120695014544e-07]]"
