prob,mean_var
"[[0.7090064852867147, 0.29099351471328544], [0.7078268264313025, 0.2921731735686975], [0.7078268264313025, 0.2921731735686975], [0.7090064852867147, 0.29099351471328544], [0.7090064852867147, 0.29099351471328544], [0.6926191092565049, 0.30738089074349495], [0.6812615611008298, 0.3187384388991702], [0.6812615611008298, 0.3187384388991702], [0.6812615611008298, 0.3187384388991702], [0.6812615611008298, 0.3187384388991702]]","[[0.6960338462382574, 0.3039661537617427], [0.00016675589166921905, 0.0001667558916692179]]"
"[[0.7250310977775194, 0.27496890222248066], [0.7238514389221073, 0.2761485610778927], [0.7250310977775194, 0.27496890222248066], [0.7079721764733914, 0.2920278235266086], [0.7250310977775194, 0.27496890222248066], [0.7250310977775194, 0.27496890222248066], [0.7250310977775194, 0.27496890222248066], [0.7250310977775194, 0.27496890222248066], [0.7249497970420458, 0.2750502029579543], [0.7079721764733914, 0.2920278235266086]]","[[0.7214932175576052, 0.2785067824423948], [4.58245832441006e-05, 4.5824583244100294e-05]]"
"[[0.7074307605257596, 0.2925692394742405], [0.7074307605257596, 0.2925692394742405], [0.652945932510916, 0.34705406748908385], [0.652945932510916, 0.34705406748908385], [0.652945932510916, 0.34705406748908385], [0.6739090794764765, 0.32609092052352345], [0.6378096770301824, 0.36219032296981757], [0.6507658734296496, 0.3492341265703504], [0.6739090794764765, 0.32609092052352345], [0.6435559456868988, 0.35644405431310117]]","[[0.6653648973683951, 0.3346351026316049], [0.00055958238878316, 0.0005595823887831575]]"
"[[0.3319769548143944, 0.6680230451856056], [0.34846259166687665, 0.6515374083331235], [0.3431848138890989, 0.6568151861109012], [0.3431848138890989, 0.6568151861109012], [0.3431848138890989, 0.6568151861109012], [0.3431848138890989, 0.6568151861109012], [0.3431848138890989, 0.6568151861109012], [0.3431848138890989, 0.6568151861109012], [0.34846259166687665, 0.6515374083331235], [0.3431848138890989, 0.6568151861109012]]","[[0.34311958353718397, 0.656880416462816], [1.8128343159353648e-05, 1.8128343159353404e-05]]"
"[[0.802858654637693, 0.1971413552964145], [0.800925032704071, 0.19907497723003642], [0.800925032704071, 0.19907497723003642], [0.800925032704071, 0.19907497723003642], [0.800925032704071, 0.19907497723003642], [0.800925032704071, 0.19907497723003642], [0.802858654637693, 0.1971413552964145], [0.802858654637693, 0.1971413552964145], [0.802858654637693, 0.1971413552964145], [0.800925032704071, 0.19907497723003642]]","[[0.8016984814775198, 0.19830152845658766], [8.973345077241887e-07, 8.973345077241111e-07]]"
"[[0.7117346656917358, 0.2882653343082642], [0.7117346656917358, 0.2882653343082642], [0.7117346656917358, 0.2882653343082642], [0.7117346656917358, 0.2882653343082642], [0.7117346656917358, 0.2882653343082642], [0.7117346656917358, 0.2882653343082642], [0.7142127486664877, 0.2857872413994049], [0.7142127486664877, 0.2857872413994049], [0.7143080763616984, 0.28569191370419417], [0.7158798920798556, 0.28412009798603693]]","[[0.7129021459924945, 0.28709785003386257], [2.2457032217957333e-06, 2.2457171392691366e-06]]"
"[[0.7058160640679066, 0.2941839259979859], [0.7058160640679066, 0.2941839259979859], [0.705720736372696, 0.29427925369319663], [0.7032426533979441, 0.2967573466020559], [0.7032426533979441, 0.2967573466020559], [0.7032426533979441, 0.2967573466020559], [0.7032426533979441, 0.2967573466020559], [0.7032426533979441, 0.2967573466020559], [0.705720736372696, 0.29427925369319663], [0.705720736372696, 0.29427925369319663]]","[[0.7045007604243622, 0.2954992346085841], [1.58392377425938e-06, 1.5839362724544339e-06]]"
"[[0.700604121421932, 0.299395878578068], [0.700604121421932, 0.299395878578068], [0.700604121421932, 0.299395878578068], [0.700604121421932, 0.299395878578068], [0.700604121421932, 0.299395878578068], [0.700604121421932, 0.299395878578068], [0.700604121421932, 0.299395878578068], [0.700604121421932, 0.299395878578068], [0.700604121421932, 0.299395878578068], [0.700604121421932, 0.299395878578068]]","[[0.7006041214219321, 0.29939587857806804], [1.232595164407831e-32, 3.0814879110195774e-33]]"
"[[0.6312476778851287, 0.3687523221148712], [0.6312476778851287, 0.3687523221148712], [0.6312476778851287, 0.3687523221148712], [0.6312476778851287, 0.3687523221148712], [0.6345297291671801, 0.3654702708328199], [0.6345297291671801, 0.3654702708328199], [0.6345297291671801, 0.3654702708328199], [0.6345297291671801, 0.3654702708328199], [0.6345297291671801, 0.3654702708328199], [0.6345297291671801, 0.3654702708328199]]","[[0.6332169086543595, 0.3667830913456404], [2.5852465483236425e-06, 2.5852465483234676e-06]]"
"[[0.6268225159103958, 0.3731774840896042], [0.6268225159103958, 0.3731774840896042], [0.6268225159103958, 0.3731774840896042], [0.6268225159103958, 0.3731774840896042], [0.6268225159103958, 0.3731774840896042], [0.6268225159103958, 0.3731774840896042], [0.6268225159103958, 0.3731774840896042], [0.6268225159103958, 0.3731774840896042], [0.6268225159103958, 0.3731774840896042], [0.6301045671924471, 0.36989543280755294]]","[[0.6271507210386009, 0.3728492789613991], [9.694674556213001e-07, 9.694674556213001e-07]]"
