prob,mean_var
"[[0.7090064852867147, 0.29099351471328544], [0.7090064852867147, 0.29099351471328544], [0.7090064852867147, 0.29099351471328544], [0.7078268264313025, 0.2921731735686975], [0.7090064852867147, 0.29099351471328544], [0.6970502500489868, 0.3029497499510132], [0.7090064852867147, 0.29099351471328544], [0.7090064852867147, 0.29099351471328544], [0.7090064852867147, 0.29099351471328544], [0.7090064852867147, 0.29099351471328544]]","[[0.7076928958774007, 0.2923071041225994], [1.2708798471242007e-05, 1.270879847124166e-05]]"
"[[0.7238514389221073, 0.2761485610778927], [0.7238514389221073, 0.2761485610778927], [0.7238514389221073, 0.2761485610778927], [0.7238514389221073, 0.2761485610778927], [0.7250310977775194, 0.27496890222248066], [0.7250310977775194, 0.27496890222248066], [0.7238514389221073, 0.2761485610778927], [0.7250310977775194, 0.27496890222248066], [0.7250310977775194, 0.27496890222248066], [0.7250310977775194, 0.27496890222248066]]","[[0.7244412683498134, 0.2755587316501867], [3.478987537880151e-07, 3.478987537880151e-07]]"
"[[0.652945932510916, 0.34705406748908385], [0.652945932510916, 0.34705406748908385], [0.6647927133864261, 0.33520728661357374], [0.6749504793911157, 0.3250495206088841], [0.677326251823576, 0.3226737481764241], [0.7074307605257596, 0.2925692394742405], [0.6952247624229356, 0.30477523757706443], [0.7074307605257596, 0.2925692394742405], [0.7074307605257596, 0.2925692394742405], [0.7074307605257596, 0.2925692394742405]]","[[0.6847909114148922, 0.31520908858510766], [0.0004739804850313335, 0.00047398048503132905]]"
"[[0.34846259166687665, 0.6515374083331235], [0.34846259166687665, 0.6515374083331235], [0.34846259166687665, 0.6515374083331235], [0.34846259166687665, 0.6515374083331235], [0.34846259166687665, 0.6515374083331235], [0.34846259166687665, 0.6515374083331235], [0.3431848138890989, 0.6568151861109012], [0.34846259166687665, 0.6515374083331235], [0.3431848138890989, 0.6568151861109012], [0.3431848138890989, 0.6568151861109012]]","[[0.34687925833354327, 0.6531207416664567], [5.84953703703702e-06, 5.849537037036898e-06]]"
"[[0.800925032704071, 0.19907497723003642], [0.800925032704071, 0.19907497723003642], [0.800925032704071, 0.19907497723003642], [0.802858654637693, 0.1971413552964145], [0.802858654637693, 0.1971413552964145], [0.802858654637693, 0.1971413552964145], [0.802858654637693, 0.1971413552964145], [0.800925032704071, 0.19907497723003642], [0.802858654637693, 0.1971413552964145], [0.802858654637693, 0.1971413552964145]]","[[0.8020852058642441, 0.19791480406986328], [8.973345077241886e-07, 8.973345077241113e-07]]"
"[[0.7143080763616984, 0.28569191370419417], [0.7158798920798556, 0.28412009798603693], [0.7143080763616984, 0.28569191370419417], [0.7158798920798556, 0.28412009798603693], [0.7158798920798556, 0.28412009798603693], [0.7158798920798556, 0.28412009798603693], [0.7143080763616984, 0.28569191370419417], [0.7143080763616984, 0.28569191370419417], [0.7143080763616984, 0.28569191370419417], [0.7143080763616984, 0.28569191370419417]]","[[0.7149368026489612, 0.28506318741693126], [5.929451164430726e-07, 5.929451164430726e-07]]"
"[[0.7073878797860639, 0.29261211027982864], [0.7058160640679066, 0.2941839259979859], [0.705720736372696, 0.29427925369319663], [0.7032426533979441, 0.2967573466020559], [0.7032426533979441, 0.2967573466020559], [0.7032426533979441, 0.2967573466020559], [0.7032426533979441, 0.2967573466020559], [0.7032426533979441, 0.2967573466020559], [0.7032426533979441, 0.2967573466020559], [0.7032426533979441, 0.2967573466020559]]","[[0.7041623254012276, 0.29583767161854024], [2.148827357856301e-06, 2.1488401484457473e-06]]"
"[[0.700604121421932, 0.299395878578068], [0.7030822043966838, 0.29691778566920873], [0.7031775320918946, 0.296822457973998], [0.7031775320918946, 0.296822457973998], [0.7047493478100518, 0.2952506422558408], [0.6767805626902712, 0.32321943730972874], [0.6825344949442035, 0.31746550505579646], [0.6825344949442035, 0.31746550505579646], [0.6845374189208117, 0.3154625810791883], [0.6767805626902712, 0.32321943730972874]]","[[0.6917958272002218, 0.3082041688261352], [0.0001306993843659482, 0.00013069947775315276]]"
"[[0.6312476778851287, 0.3687523221148712], [0.6312476778851287, 0.3687523221148712], [0.6312476778851287, 0.3687523221148712], [0.6312476778851287, 0.3687523221148712], [0.6312476778851287, 0.3687523221148712], [0.6312476778851287, 0.3687523221148712], [0.6312476778851287, 0.3687523221148712], [0.6312476778851287, 0.3687523221148712], [0.6312476778851287, 0.3687523221148712], [0.6312476778851287, 0.3687523221148712]]","[[0.6312476778851287, 0.36875232211487124], [0.0, 3.0814879110195774e-33]]"
"[[0.6268225159103958, 0.3731774840896042], [0.6268225159103958, 0.3731774840896042], [0.6268225159103958, 0.3731774840896042], [0.6268225159103958, 0.3731774840896042], [0.6268225159103958, 0.3731774840896042], [0.6268225159103958, 0.3731774840896042], [0.6268225159103958, 0.3731774840896042], [0.6268225159103958, 0.3731774840896042], [0.6268225159103958, 0.3731774840896042], [0.6268225159103958, 0.3731774840896042]]","[[0.6268225159103958, 0.37317748408960416], [0.0, 3.0814879110195774e-33]]"
