prob,mean_var
"[[0.607785570376936, 0.392214429623064], [0.6097852970968923, 0.3902147029031077], [0.6221064972075662, 0.3778935027924339], [0.634515711299707, 0.3654842887002929], [0.6324318940329628, 0.3675681059670371], [0.6324318940329628, 0.3675681059670371], [0.6324318940329628, 0.3675681059670371], [0.6316188859028816, 0.36838111409711843], [0.6316188859028816, 0.36838111409711843], [0.634515711299707, 0.3654842887002929]]","[[0.626924224118546, 0.3730757758814539], [9.335857165241733e-05, 9.33585716524182e-05]]"
"[[0.6886010221451041, 0.31139897785489595], [0.6940574504703712, 0.3059425495296288], [0.7015230361539402, 0.29847696384605976], [0.7023360442840215, 0.2976639557159784], [0.7023360442840215, 0.2976639557159784], [0.7023360442840215, 0.2976639557159784], [0.7059674805983848, 0.2940325194016153], [0.7044198615507656, 0.2955801384492343], [0.7044198615507656, 0.2955801384492343], [0.6886010221451041, 0.31139897785489595]]","[[0.69945978674665, 0.30054021325334995], [3.856411083588657e-05, 3.85641108358869e-05]]"
"[[0.7641446249222722, 0.23585537507772783], [0.7641446249222722, 0.23585537507772783], [0.7641446249222722, 0.23585537507772783], [0.7641446249222722, 0.23585537507772783], [0.7641446249222722, 0.23585537507772783], [0.7641446249222722, 0.23585537507772783], [0.7641446249222722, 0.23585537507772783], [0.7641446249222722, 0.23585537507772783], [0.7641446249222722, 0.23585537507772783], [0.7641446249222722, 0.23585537507772783]]","[[0.7641446249222722, 0.23585537507772783], [0.0, 0.0]]"
"[[0.6864234488325276, 0.31357655116747235], [0.6797273149334234, 0.32027268506657663], [0.6848758297849086, 0.3151241702150914], [0.6864234488325276, 0.31357655116747235], [0.6848758297849086, 0.3151241702150914], [0.6864234488325276, 0.31357655116747235], [0.6864234488325276, 0.31357655116747235], [0.6848758297849086, 0.3151241702150914], [0.6848758297849086, 0.3151241702150914], [0.6819790043880832, 0.3180209956119168]]","[[0.6846903433791252, 0.3153096566208748], [4.413524935456371e-06, 4.413524935456533e-06]]"
"[[0.7031373412511774, 0.2968626587488224], [0.7031373412511774, 0.2968626587488224], [0.7031373412511774, 0.2968626587488224], [0.7021373412511775, 0.2978626587488224], [0.7021373412511775, 0.2978626587488224], [0.7021373412511775, 0.2978626587488224], [0.7021373412511775, 0.2978626587488224], [0.7021373412511775, 0.2978626587488224], [0.7021373412511775, 0.2978626587488224], [0.7021373412511775, 0.2978626587488224]]","[[0.7024373412511775, 0.29756265874882243], [2.0999999999995373e-07, 2.1000000000000037e-07]]"
"[[0.3201622021195642, 0.6798377978804359], [0.3163411682514715, 0.6836588317485285], [0.3163411682514715, 0.6836588317485285], [0.3186470506044127, 0.6813529493955873], [0.3163411682514715, 0.6836588317485285], [0.3201622021195642, 0.6798377978804359], [0.3201622021195642, 0.6798377978804359], [0.31454828517231387, 0.6854517148276861], [0.32225449360100483, 0.6777455063989951], [0.32306750173108617, 0.6769324982689139]]","[[0.31880274422219246, 0.6811972557778077], [7.1949838796579525e-06, 7.194983879657851e-06]]"
"[[0.7295516354743393, 0.27044836452566073], [0.7295516354743393, 0.27044836452566073], [0.7295516354743393, 0.27044836452566073], [0.7295516354743393, 0.27044836452566073], [0.7274411592838631, 0.2725588407161369], [0.7257763141108212, 0.27422368588917884], [0.7142900400797911, 0.2857099599202088], [0.5717406772978703, 0.4282593227021298], [0.7172422154994749, 0.28275778450052524], [0.7257763141108212, 0.27422368588917884]]","[[0.7100473262279999, 0.28995267377200007], [0.0021517516055457584, 0.0021517516055457584]]"
"[[0.7537749685749983, 0.24622503142500182], [0.7527749685749981, 0.24722503142500182], [0.7537749685749983, 0.24622503142500182], [0.7537749685749983, 0.24622503142500182], [0.7527749685749981, 0.24722503142500182], [0.7527749685749981, 0.24722503142500182], [0.7537749685749983, 0.24622503142500182], [0.7527749685749981, 0.24722503142500182], [0.7527749685749981, 0.24722503142500182], [0.7527749685749981, 0.24722503142500182]]","[[0.7531749685749982, 0.24682503142500184], [2.400000000000537e-07, 2.4000000000000046e-07]]"
"[[0.7354154570383971, 0.2645845429616028], [0.7354154570383971, 0.2645845429616028], [0.7354154570383971, 0.2645845429616028], [0.7365800440853371, 0.2634199559146628], [0.7365800440853371, 0.2634199559146628], [0.7367189958727329, 0.2632810041272669], [0.7367189958727329, 0.2632810041272669], [0.7367189958727329, 0.2632810041272669], [0.7367189958727329, 0.2632810041272669], [0.7346085196822568, 0.2653914803177431]]","[[0.7360890962459055, 0.2639109037540945], [5.622630028097905e-07, 5.622630028098234e-07]]"
"[[0.7583291676299492, 0.24167082243594326], [0.7583291676299492, 0.24167082243594326], [0.7583291676299492, 0.24167082243594326], [0.7583291676299492, 0.24167082243594326], [0.7583291676299492, 0.24167082243594326], [0.7583291676299492, 0.24167082243594326], [0.7583291676299492, 0.24167082243594326], [0.7583291676299492, 0.24167082243594326], [0.7583291676299492, 0.24167082243594326], [0.7583291676299492, 0.24167082243594326]]","[[0.7583291676299491, 0.24167082243594326], [1.232595164407831e-32, 0.0]]"
"[[0.7525663679720065, 0.24743362209388584], [0.7525663679720065, 0.24743362209388584], [0.7525663679720065, 0.24743362209388584], [0.7525663679720065, 0.24743362209388584], [0.7525663679720065, 0.24743362209388584], [0.7525663679720065, 0.24743362209388584], [0.7525663679720065, 0.24743362209388584], [0.7525663679720065, 0.24743362209388584], [0.7525663679720065, 0.24743362209388584], [0.7525663679720065, 0.24743362209388584]]","[[0.7525663679720065, 0.24743362209388584], [0.0, 0.0]]"
"[[0.7592044823640801, 0.24079551763591978], [0.7592044823640801, 0.24079551763591978], [0.7592044823640801, 0.24079551763591978], [0.7632044823640802, 0.2367955176359198], [0.7592044823640801, 0.24079551763591978], [0.7592044823640801, 0.24079551763591978], [0.7592044823640801, 0.24079551763591978], [0.7592044823640801, 0.24079551763591978], [0.7592044823640801, 0.24079551763591978], [0.7592044823640801, 0.24079551763591978]]","[[0.7596044823640801, 0.24039551763591976], [1.4400000000000824e-06, 1.4399999999999824e-06]]"
"[[0.7593890645132078, 0.24061092555268485], [0.7593890645132078, 0.24061092555268485], [0.7593890645132078, 0.24061092555268485], [0.7593890645132078, 0.24061092555268485], [0.7538359653719118, 0.2461640246939807], [0.7555474572689387, 0.24445253279695386], [0.7555474572689387, 0.24445253279695386], [0.7409914809455206, 0.25900850912037204], [0.7288129418269271, 0.2711870581730728], [0.7288129418269271, 0.2711870581730728]]","[[0.7501104502561995, 0.24988954179651457], [0.00014076956153909377, 0.00014076964616780376]]"
"[[0.7421386375293038, 0.25786135253658876], [0.7421386375293038, 0.25786135253658876], [0.7421386375293038, 0.25786135253658876], [0.7421386375293038, 0.25786135253658876], [0.7418356072262734, 0.2581643828396191], [0.7418356072262734, 0.2581643828396191], [0.7418356072262734, 0.2581643828396191], [0.7418356072262734, 0.2581643828396191], [0.7418356072262734, 0.2581643828396191], [0.7421386375293038, 0.25786135253658876]]","[[0.7419871223777885, 0.25801286768810394], [2.2956841138668026e-08, 2.2956841138668026e-08]]"
"[[0.5798863933395296, 0.42011360666047026], [0.5798863933395296, 0.42011360666047026], [0.5798863933395296, 0.42011360666047026], [0.5798863933395296, 0.42011360666047026], [0.5798863933395296, 0.42011360666047026], [0.5798863933395296, 0.42011360666047026], [0.5798863933395296, 0.42011360666047026], [0.5798863933395296, 0.42011360666047026], [0.5798863933395296, 0.42011360666047026], [0.5798863933395296, 0.42011360666047026]]","[[0.5798863933395297, 0.4201136066604702], [1.232595164407831e-32, 3.0814879110195774e-33]]"
"[[0.7395759234021634, 0.260424066663729], [0.7396567314829715, 0.260343258582921], [0.7396567314829715, 0.260343258582921], [0.7395759234021634, 0.260424066663729], [0.7396567314829715, 0.260343258582921], [0.7396567314829715, 0.260343258582921], [0.7396567314829715, 0.260343258582921], [0.7396567314829715, 0.260343258582921], [0.7396567314829715, 0.260343258582921], [0.7396567314829715, 0.260343258582921]]","[[0.7396405698668098, 0.2603594201990826], [1.0447913478228125e-09, 1.0447913478199418e-09]]"
"[[0.7591770022546384, 0.24082299774536173], [0.7584622955054489, 0.24153770449455125], [0.7591770022546384, 0.24082299774536173], [0.7591770022546384, 0.24082299774536173], [0.7571433921865456, 0.24285660781345456], [0.7571433921865456, 0.24285660781345456], [0.7571433921865456, 0.24285660781345456], [0.7584622955054489, 0.24153770449455125], [0.7571433921865456, 0.24285660781345456], [0.7571433921865456, 0.24285660781345456]]","[[0.758017255870754, 0.24198274412924606], [8.249344270588724e-07, 8.249344270589159e-07]]"
"[[0.7449224198127449, 0.25507757025314753], [0.7449224198127449, 0.25507757025314753], [0.7449224198127449, 0.25507757025314753], [0.7449224198127449, 0.25507757025314753], [0.7449224198127449, 0.25507757025314753], [0.7449224198127449, 0.25507757025314753], [0.7449224198127449, 0.25507757025314753], [0.7449224198127449, 0.25507757025314753], [0.7449224198127449, 0.25507757025314753], [0.7449224198127449, 0.25507757025314753]]","[[0.744922419812745, 0.2550775702531475], [1.232595164407831e-32, 3.0814879110195774e-33]]"
"[[0.7480215019198283, 0.25197849808017164], [0.7513304152287414, 0.24866958477125836], [0.7513304152287414, 0.24866958477125836], [0.7513304152287414, 0.24866958477125836], [0.7513304152287414, 0.24866958477125836], [0.7513304152287414, 0.24866958477125836], [0.7513304152287414, 0.24866958477125836], [0.7524950022756816, 0.24750499772431836], [0.7504613922075887, 0.24953860779241122], [0.7504613922075887, 0.24953860779241122]]","[[0.7509421779983135, 0.24905782200168627], [1.2308290827487258e-06, 1.2308290827487883e-06]]"
"[[0.7633216039337998, 0.23667839606620023], [0.7666305172427131, 0.2333694827572869], [0.7666305172427131, 0.2333694827572869], [0.7666305172427131, 0.2333694827572869], [0.7666305172427131, 0.2333694827572869], [0.7666305172427131, 0.2333694827572869], [0.7666305172427131, 0.2333694827572869], [0.7666305172427131, 0.2333694827572869], [0.767795104289653, 0.23220489571034694], [0.7666305172427131, 0.2333694827572869]]","[[0.7664160846165158, 0.23358391538348422], [1.1845356764025247e-06, 1.1845356764025228e-06]]"
"[[0.7423397580161497, 0.2576602419838503], [0.7423397580161497, 0.2576602419838503], [0.7423397580161497, 0.2576602419838503], [0.7423397580161497, 0.2576602419838503], [0.7423397580161497, 0.2576602419838503], [0.7410208546972462, 0.2589791453027536], [0.7410208546972462, 0.2589791453027536], [0.7343541880305796, 0.2656458119694203], [0.7328065689829605, 0.26719343101703935], [0.7410208546972462, 0.2589791453027536]]","[[0.7401922111186028, 0.25980778888139716], [1.1374996225916465e-05, 1.1374996225916172e-05]]"
"[[0.7282694602650653, 0.27173053973493455], [0.7282694602650653, 0.27173053973493455], [0.7294340473120053, 0.27056595268799455], [0.7282694602650653, 0.27173053973493455], [0.7282694602650653, 0.27173053973493455], [0.7282694602650653, 0.27173053973493455], [0.7249605469561521, 0.27503945304384786], [0.7249605469561521, 0.27503945304384786], [0.7249605469561521, 0.27503945304384786], [0.7249605469561521, 0.27503945304384786]]","[[0.727062353646194, 0.27293764635380585], [3.0580828240284395e-06, 3.058082824028533e-06]]"
"[[0.6335915577995974, 0.36640843226629505], [0.6335915577995974, 0.36640843226629505], [0.6335915577995974, 0.36640843226629505], [0.6335915577995974, 0.36640843226629505], [0.6335915577995974, 0.36640843226629505], [0.6335915577995974, 0.36640843226629505], [0.6335915577995974, 0.36640843226629505], [0.6335915577995974, 0.36640843226629505], [0.6234804466884863, 0.37651954337740623], [0.6335915577995974, 0.36640843226629505]]","[[0.6325804466884863, 0.3674195433774062], [9.201111111111038e-06, 9.20111111111124e-06]]"
"[[0.753935017172374, 0.246064982827626], [0.753935017172374, 0.246064982827626], [0.753935017172374, 0.246064982827626], [0.752770430125434, 0.24722956987456599], [0.752770430125434, 0.24722956987456599], [0.752770430125434, 0.24722956987456599], [0.753935017172374, 0.246064982827626], [0.753935017172374, 0.246064982827626], [0.753935017172374, 0.246064982827626], [0.753935017172374, 0.246064982827626]]","[[0.753585641058292, 0.246414358941708], [2.8481522787909127e-07, 2.848152278790777e-07]]"
"[[0.750064492522753, 0.24993550747724694], [0.750064492522753, 0.24993550747724694], [0.7508775006528344, 0.24912249934716565], [0.7508775006528344, 0.24912249934716565], [0.7515922074020239, 0.24840779259797616], [0.7515922074020239, 0.24840779259797616], [0.7504276203550839, 0.2495723796449161], [0.7504276203550839, 0.2495723796449161], [0.7504276203550839, 0.2495723796449161], [0.7504276203550839, 0.2495723796449161]]","[[0.7506778882575558, 0.24932211174244417], [2.75469395955887e-07, 2.7546939595583506e-07]]"
"[[0.729849763954765, 0.2701502261111275], [0.7305644707039546, 0.269435519361938], [0.7305644707039546, 0.269435519361938], [0.7305644707039546, 0.269435519361938], [0.729849763954765, 0.2701502261111275], [0.729849763954765, 0.2701502261111275], [0.729849763954765, 0.2701502261111275], [0.729849763954765, 0.2701502261111275], [0.729849763954765, 0.2701502261111275], [0.729849763954765, 0.2701502261111275]]","[[0.7300641759795219, 0.2699358140863706], [1.072692048408074e-07, 1.0726920484077408e-07]]"
"[[0.7077273569474952, 0.2922726331183973], [0.7077273569474952, 0.2922726331183973], [0.7077273569474952, 0.2922726331183973], [0.7077273569474952, 0.2922726331183973], [0.7077273569474952, 0.2922726331183973], [0.7069143488174139, 0.2930856412484786], [0.7069143488174139, 0.2930856412484786], [0.7077273569474952, 0.2922726331183973], [0.7077273569474952, 0.2922726331183973], [0.7077273569474952, 0.2922726331183973]]","[[0.707564755321479, 0.2924352347444136], [1.0575715513253675e-07, 1.057571551325223e-07]]"
