prob,mean_var
"[[0.607785570376936, 0.392214429623064], [0.6134265960179617, 0.3865734039820384], [0.606759929351295, 0.393240070648705], [0.606759929351295, 0.393240070648705], [0.606759929351295, 0.393240070648705], [0.606759929351295, 0.393240070648705], [0.606759929351295, 0.393240070648705], [0.6132182626846283, 0.38678173731537174], [0.6132182626846283, 0.38678173731537174], [0.6132182626846283, 0.38678173731537174]]","[[0.6094666601205259, 0.39053333987947425], [9.736267772025029e-06, 9.736267772024726e-06]]"
"[[0.6886010221451041, 0.31139897785489595], [0.6886010221451041, 0.31139897785489595], [0.7044198615507656, 0.2955801384492343], [0.7059674805983848, 0.2940325194016153], [0.7015230361539402, 0.29847696384605976], [0.7023360442840215, 0.2976639557159784], [0.7023360442840215, 0.2976639557159784], [0.7023360442840215, 0.2976639557159784], [0.7023360442840215, 0.2976639557159784], [0.7023360442840215, 0.2976639557159784]]","[[0.7000792644013407, 0.29992073559865934], [3.445617182504074e-05, 3.445617182504111e-05]]"
"[[0.7641446249222722, 0.23585537507772783], [0.763331616792191, 0.23666838320780914], [0.7641446249222722, 0.23585537507772783], [0.7641446249222722, 0.23585537507772783], [0.7641446249222722, 0.23585537507772783], [0.7641446249222722, 0.23585537507772783], [0.7641446249222722, 0.23585537507772783], [0.7641446249222722, 0.23585537507772783], [0.7641446249222722, 0.23585537507772783], [0.7641446249222722, 0.23585537507772783]]","[[0.764063324109264, 0.23593667589073597], [5.9488399762035674e-08, 5.948839976204787e-08]]"
"[[0.6703512465573551, 0.32964875344264494], [0.6666643926845892, 0.33333560731541084], [0.6703512465573551, 0.32964875344264494], [0.6703512465573551, 0.32964875344264494], [0.6666643926845892, 0.33333560731541084], [0.6666643926845892, 0.33333560731541084], [0.5683345498430858, 0.4316654501569142], [0.6666643926845892, 0.33333560731541084], [0.5440451501208425, 0.4559548498791575], [0.5440451501208425, 0.4559548498791575]]","[[0.6334136160495193, 0.3665863839504807], [0.0028724352493132927, 0.0028724352493132927]]"
"[[0.7031373412511774, 0.2968626587488224], [0.7031373412511774, 0.2968626587488224], [0.7031373412511774, 0.2968626587488224], [0.7031373412511774, 0.2968626587488224], [0.7021373412511775, 0.2978626587488224], [0.7021373412511775, 0.2978626587488224], [0.7031373412511774, 0.2968626587488224], [0.7031373412511774, 0.2968626587488224], [0.7031373412511774, 0.2968626587488224], [0.6921744362852799, 0.30782556371472]]","[[0.7018410507545877, 0.2981589492454122], [1.0538159477581273e-05, 1.053815947758126e-05]]"
"[[0.31847917223748684, 0.6815208277625132], [0.3201440174105287, 0.6798559825894713], [0.31454828517231387, 0.6854517148276861], [0.31454828517231387, 0.6854517148276861], [0.3201440174105287, 0.6798559825894713], [0.3201440174105287, 0.6798559825894713], [0.31847917223748684, 0.6815208277625132], [0.32225449360100483, 0.6777455063989951], [0.32225449360100483, 0.6777455063989951], [0.32225449360100483, 0.6777455063989951]]","[[0.31932504478542023, 0.6806749552145799], [7.48230251089241e-06, 7.482302510892393e-06]]"
"[[0.7303646436044207, 0.2696353563955794], [0.7303646436044207, 0.2696353563955794], [0.7303646436044207, 0.2696353563955794], [0.7295516354743393, 0.27044836452566073], [0.7274411592838631, 0.2725588407161369], [0.7172422154994749, 0.28275778450052524], [0.7257763141108212, 0.27422368588917884], [0.7274411592838631, 0.2725588407161369], [0.7295516354743393, 0.27044836452566073], [0.7295516354743393, 0.27044836452566073]]","[[0.7277649685414304, 0.27223503145856986], [1.4474425038378929e-05, 1.4474425038379037e-05]]"
"[[0.7537749685749983, 0.24622503142500182], [0.7529619604449169, 0.24703803955508308], [0.7529619604449169, 0.24703803955508308], [0.7529619604449169, 0.24703803955508308], [0.7529619604449169, 0.24703803955508308], [0.7529619604449169, 0.24703803955508308], [0.7537749685749983, 0.24622503142500182], [0.7537749685749983, 0.24622503142500182], [0.7537749685749983, 0.24622503142500182], [0.7527749685749981, 0.24722503142500182]]","[[0.7532684645099577, 0.24673153549004248], [1.7394474188646585e-07, 1.739447418864294e-07]]"
"[[0.7354154570383971, 0.2645845429616028], [0.7354154570383971, 0.2645845429616028], [0.7354154570383971, 0.2645845429616028], [0.7365800440853371, 0.2634199559146628], [0.7365800440853371, 0.2634199559146628], [0.7358653373361476, 0.2641346626638523], [0.7358653373361476, 0.2641346626638523], [0.7358653373361476, 0.2641346626638523], [0.7358653373361476, 0.2641346626638523], [0.7367189958727329, 0.2632810041272669]]","[[0.735958680450319, 0.264041319549681], [2.2703918490394216e-07, 2.2703918490394631e-07]]"
"[[0.7583291676299492, 0.24167082243594326], [0.7583291676299492, 0.24167082243594326], [0.7583291676299492, 0.24167082243594326], [0.7583291676299492, 0.24167082243594326], [0.7583291676299492, 0.24167082243594326], [0.7583291676299492, 0.24167082243594326], [0.7583291676299492, 0.24167082243594326], [0.7583291676299492, 0.24167082243594326], [0.7583291676299492, 0.24167082243594326], [0.7583291676299492, 0.24167082243594326]]","[[0.7583291676299491, 0.24167082243594326], [1.232595164407831e-32, 0.0]]"
"[[0.7525663679720065, 0.24743362209388584], [0.7525663679720065, 0.24743362209388584], [0.7525663679720065, 0.24743362209388584], [0.7525663679720065, 0.24743362209388584], [0.7525663679720065, 0.24743362209388584], [0.7525663679720065, 0.24743362209388584], [0.7525663679720065, 0.24743362209388584], [0.7525663679720065, 0.24743362209388584], [0.7525663679720065, 0.24743362209388584], [0.7525663679720065, 0.24743362209388584]]","[[0.7525663679720065, 0.24743362209388584], [0.0, 0.0]]"
"[[0.7592044823640801, 0.24079551763591978], [0.7592044823640801, 0.24079551763591978], [0.7592044823640801, 0.24079551763591978], [0.7592044823640801, 0.24079551763591978], [0.7603690694110202, 0.2396309305889798], [0.7603690694110202, 0.2396309305889798], [0.7603690694110202, 0.2396309305889798], [0.7592044823640801, 0.24079551763591978], [0.7603690694110202, 0.2396309305889798], [0.7603690694110202, 0.2396309305889798]]","[[0.7597867758875501, 0.24021322411244977], [3.390657474751733e-07, 3.3906574747509253e-07]]"
"[[0.7593890645132078, 0.24061092555268485], [0.7593890645132078, 0.24061092555268485], [0.7593890645132078, 0.24061092555268485], [0.7593890645132078, 0.24061092555268485], [0.7593890645132078, 0.24061092555268485], [0.7593890645132078, 0.24061092555268485], [0.7593890645132078, 0.24061092555268485], [0.7593890645132078, 0.24061092555268485], [0.7572785883227314, 0.242721401743161], [0.7555474572689387, 0.24445253279695386]]","[[0.7587938561697332, 0.24120613389615939], [1.5669326248371046e-06, 1.566932624837018e-06]]"
"[[0.7421386375293038, 0.25786135253658876], [0.7421386375293038, 0.25786135253658876], [0.7421386375293038, 0.25786135253658876], [0.7421386375293038, 0.25786135253658876], [0.7421386375293038, 0.25786135253658876], [0.7363376851483513, 0.26366230491754117], [0.7421386375293038, 0.25786135253658876], [0.7421386375293038, 0.25786135253658876], [0.7421386375293038, 0.25786135253658876], [0.7421386375293038, 0.25786135253658876]]","[[0.7415585422912085, 0.25844144777468403], [3.028594367347023e-06, 3.0285943673469656e-06]]"
"[[0.7169249909585574, 0.2830749991073352], [0.5798863933395296, 0.42011360666047026], [0.5798863933395296, 0.42011360666047026], [0.6164580740773679, 0.38354191598852466], [0.7169249909585574, 0.2830749991073352], [0.5903827518829471, 0.40961724811705286], [0.5798863933395296, 0.42011360666047026], [0.5798863933395296, 0.42011360666047026], [0.7169249909585574, 0.2830749991073352], [0.6033030719169742, 0.39669691814891833]]","[[0.628046444411108, 0.3719535506218382], [0.0035140828730260767, 0.003514083330598824]]"
"[[0.7395759234021634, 0.260424066663729], [0.7395759234021634, 0.260424066663729], [0.7396567314829715, 0.260343258582921], [0.7395759234021634, 0.260424066663729], [0.7396567314829715, 0.260343258582921], [0.7395759234021634, 0.260424066663729], [0.7395759234021634, 0.260424066663729], [0.7395759234021634, 0.260424066663729], [0.7395759234021634, 0.260424066663729], [0.7395759234021634, 0.260424066663729]]","[[0.739592085018325, 0.2604079050475675], [1.0447913478228125e-09, 1.0447913478199418e-09]]"
"[[0.7591770022546384, 0.24082299774536173], [0.7591770022546384, 0.24082299774536173], [0.7580124152076984, 0.24198758479230173], [0.7580124152076984, 0.24198758479230173], [0.7580124152076984, 0.24198758479230173], [0.7580124152076984, 0.24198758479230173], [0.7580124152076984, 0.24198758479230173], [0.7591770022546384, 0.24082299774536173], [0.7591770022546384, 0.24082299774536173], [0.7591770022546384, 0.24082299774536173]]","[[0.7585947087311684, 0.24140529126883167], [3.3906574747510873e-07, 3.3906574747510873e-07]]"
"[[0.7449224198127449, 0.25507757025314753], [0.7449224198127449, 0.25507757025314753], [0.7449224198127449, 0.25507757025314753], [0.7449224198127449, 0.25507757025314753], [0.7449224198127449, 0.25507757025314753], [0.7449224198127449, 0.25507757025314753], [0.7449224198127449, 0.25507757025314753], [0.7449224198127449, 0.25507757025314753], [0.7449224198127449, 0.25507757025314753], [0.7449224198127449, 0.25507757025314753]]","[[0.744922419812745, 0.2550775702531475], [1.232595164407831e-32, 3.0814879110195774e-33]]"
"[[0.7480215019198283, 0.25197849808017164], [0.7480215019198283, 0.25197849808017164], [0.7480215019198283, 0.25197849808017164], [0.7480215019198283, 0.25197849808017164], [0.7480215019198283, 0.25197849808017164], [0.7480215019198283, 0.25197849808017164], [0.7480215019198283, 0.25197849808017164], [0.7480215019198283, 0.25197849808017164], [0.7480215019198283, 0.25197849808017164], [0.7480215019198283, 0.25197849808017164]]","[[0.7480215019198282, 0.25197849808017164], [1.232595164407831e-32, 0.0]]"
"[[0.7666305172427131, 0.2333694827572869], [0.7633216039337998, 0.23667839606620023], [0.7633216039337998, 0.23667839606620023], [0.7633216039337998, 0.23667839606620023], [0.7633216039337998, 0.23667839606620023], [0.7633216039337998, 0.23667839606620023], [0.7673216039337998, 0.23267839606620022], [0.7673216039337998, 0.23267839606620022], [0.7673216039337998, 0.23267839606620022], [0.7673216039337998, 0.23267839606620022]]","[[0.7652524952646911, 0.23474750473530887], [3.766549396879088e-06, 3.7665493968790803e-06]]"
