prob,mean_var
"[[0.606759929351295, 0.393240070648705], [0.606759929351295, 0.393240070648705], [0.606759929351295, 0.393240070648705], [0.606759929351295, 0.393240070648705], [0.607785570376936, 0.392214429623064], [0.607785570376936, 0.392214429623064], [0.6134265960179617, 0.3865734039820384], [0.606759929351295, 0.393240070648705], [0.606759929351295, 0.393240070648705], [0.6132182626846283, 0.38678173731537174]]","[[0.6082775575564232, 0.39172244244357685], [6.522643922583874e-06, 6.522643922583671e-06]]"
"[[0.6886010221451041, 0.31139897785489595], [0.6886010221451041, 0.31139897785489595], [0.6852917388358207, 0.3147082611641792], [0.5801059527891793, 0.41989404721082063], [0.5871850549016868, 0.41281494509831324], [0.6886010221451041, 0.31139897785489595], [0.5801059527891793, 0.41989404721082063], [0.5631919514757397, 0.43680804852426025], [0.5706069715378187, 0.42939302846218136], [0.5801059527891793, 0.41989404721082063]]","[[0.6212396641553917, 0.3787603358446084], [0.002988419547426602, 0.0029884195474266005]]"
"[[0.7641446249222722, 0.23585537507772783], [0.7641446249222722, 0.23585537507772783], [0.7641446249222722, 0.23585537507772783], [0.7641446249222722, 0.23585537507772783], [0.7641446249222722, 0.23585537507772783], [0.7641446249222722, 0.23585537507772783], [0.7641446249222722, 0.23585537507772783], [0.7641446249222722, 0.23585537507772783], [0.7641446249222722, 0.23585537507772783], [0.7641446249222722, 0.23585537507772783]]","[[0.7641446249222722, 0.23585537507772783], [0.0, 0.0]]"
"[[0.6848758297849086, 0.3151241702150914], [0.6703512465573551, 0.32964875344264494], [0.6848758297849086, 0.3151241702150914], [0.6703512465573551, 0.32964875344264494], [0.6848758297849086, 0.3151241702150914], [0.6848758297849086, 0.3151241702150914], [0.6864234488325276, 0.31357655116747235], [0.6864234488325276, 0.31357655116747235], [0.6819790043880832, 0.3180209956119168], [0.6666643926845892, 0.33333560731541084]]","[[0.6801696106992072, 0.3198303893007928], [5.452803431137443e-05, 5.452803431137492e-05]]"
"[[0.7031373412511774, 0.2968626587488224], [0.699659598156671, 0.30034040184332894], [0.7015897222035584, 0.29841027779644147], [0.7015897222035584, 0.29841027779644147], [0.6921744362852799, 0.30782556371472], [0.5496950946626988, 0.4503049053373011], [0.5334368875770398, 0.4665631124229603], [0.5334368875770398, 0.4665631124229603], [0.5334368875770398, 0.4665631124229603], [0.5334368875770398, 0.4665631124229603]]","[[0.6181593465071102, 0.38184065349288965], [0.006666197327148083, 0.006666197327148096]]"
"[[0.3201622021195642, 0.6798377978804359], [0.31454828517231387, 0.6854517148276861], [0.3201440174105287, 0.6798559825894713], [0.31793997989734196, 0.6820600201026581], [0.3201440174105287, 0.6798559825894713], [0.31718577114313323, 0.6828142288568668], [0.31454828517231387, 0.6854517148276861], [0.32225449360100483, 0.6777455063989951], [0.32225449360100483, 0.6777455063989951], [0.32225449360100483, 0.6777455063989951]]","[[0.319143603912874, 0.6808563960871261], [7.958782917413082e-06, 7.958782917413086e-06]]"
"[[0.7295516354743393, 0.27044836452566073], [0.7295516354743393, 0.27044836452566073], [0.7295516354743393, 0.27044836452566073], [0.7274411592838631, 0.2725588407161369], [0.7295516354743393, 0.27044836452566073], [0.7295516354743393, 0.27044836452566073], [0.7274411592838631, 0.2725588407161369], [0.7274411592838631, 0.2725588407161369], [0.7274411592838631, 0.2725588407161369], [0.7295516354743393, 0.27044836452566073]]","[[0.7287074449981489, 0.2712925550018512], [1.0689863401360825e-06, 1.0689863401360261e-06]]"
"[[0.7527749685749981, 0.24722503142500182], [0.7537749685749983, 0.24622503142500182], [0.7537749685749983, 0.24622503142500182], [0.7537749685749983, 0.24622503142500182], [0.7527749685749981, 0.24722503142500182], [0.7527749685749981, 0.24722503142500182], [0.7537749685749983, 0.24622503142500182], [0.7537749685749983, 0.24622503142500182], [0.7537749685749983, 0.24622503142500182], [0.7529619604449169, 0.24703803955508308]]","[[0.75339366776199, 0.24660633223800993], [2.2070791195721315e-07, 2.2070791195716474e-07]]"
"[[0.7354154570383971, 0.2645845429616028], [0.7354154570383971, 0.2645845429616028], [0.7354154570383971, 0.2645845429616028], [0.7365800440853371, 0.2634199559146628], [0.7365800440853371, 0.2634199559146628], [0.7365800440853371, 0.2634199559146628], [0.7365800440853371, 0.2634199559146628], [0.7365800440853371, 0.2634199559146628], [0.7365800440853371, 0.2634199559146628], [0.7365800440853371, 0.2634199559146628]]","[[0.7362306679712551, 0.26376933202874475], [2.8481522787909127e-07, 2.848152278790913e-07]]"
"[[0.7583291676299492, 0.24167082243594326], [0.7583291676299492, 0.24167082243594326], [0.7594937546768893, 0.2405062353890033], [0.7583291676299492, 0.24167082243594326], [0.7583291676299492, 0.24167082243594326], [0.7594937546768893, 0.2405062353890033], [0.7594937546768893, 0.2405062353890033], [0.7583291676299492, 0.24167082243594326], [0.7583291676299492, 0.24167082243594326], [0.7594937546768893, 0.2405062353890033]]","[[0.7587950024487251, 0.24120498761716727], [3.255031175761664e-07, 3.2550311757608884e-07]]"
