prob,mean_var
"[[0.7090064852867147, 0.29099351471328544], [0.7090064852867147, 0.29099351471328544], [0.7090064852867147, 0.29099351471328544], [0.7090064852867147, 0.29099351471328544], [0.7090064852867147, 0.29099351471328544], [0.7090064852867147, 0.29099351471328544], [0.7090064852867147, 0.29099351471328544], [0.6970502500489868, 0.3029497499510132], [0.7090064852867147, 0.29099351471328544], [0.7090064852867147, 0.29099351471328544]]","[[0.7078108617629418, 0.2921891382370583], [1.2865640495389835e-05, 1.2865640495389476e-05]]"
"[[0.7238514389221073, 0.2761485610778927], [0.7238514389221073, 0.2761485610778927], [0.7238514389221073, 0.2761485610778927], [0.7238514389221073, 0.2761485610778927], [0.7238514389221073, 0.2761485610778927], [0.7238514389221073, 0.2761485610778927], [0.7238514389221073, 0.2761485610778927], [0.7238514389221073, 0.2761485610778927], [0.7238514389221073, 0.2761485610778927], [0.7238514389221073, 0.2761485610778927]]","[[0.7238514389221073, 0.2761485610778927], [0.0, 0.0]]"
"[[0.6749504793911157, 0.3250495206088841], [0.7074307605257596, 0.2925692394742405], [0.677326251823576, 0.3226737481764241], [0.7074307605257596, 0.2925692394742405], [0.7074307605257596, 0.2925692394742405], [0.7074307605257596, 0.2925692394742405], [0.6952247624229356, 0.30477523757706443], [0.7074307605257596, 0.2925692394742405], [0.7074307605257596, 0.2925692394742405], [0.7074307605257596, 0.2925692394742405]]","[[0.6999516817317943, 0.3000483182682057], [0.00015508703004081019, 0.00015508703004080845]]"
"[[0.31762808538416415, 0.6823719146158358], [0.31762808538416415, 0.6823719146158358], [0.31762808538416415, 0.6823719146158358], [0.33086584370328326, 0.6691341562967167], [0.33086584370328326, 0.6691341562967167], [0.34846259166687665, 0.6515374083331235], [0.33086584370328326, 0.6691341562967167], [0.34846259166687665, 0.6515374083331235], [0.34846259166687665, 0.6515374083331235], [0.34846259166687665, 0.6515374083331235]]","[[0.33393321539298493, 0.6660667846070151], [0.00016702092006953045, 0.0001670209200695285]]"
"[[0.802858654637693, 0.1971413552964145], [0.802858654637693, 0.1971413552964145], [0.802858654637693, 0.1971413552964145], [0.802858654637693, 0.1971413552964145], [0.8036967498757882, 0.19630326005831925], [0.8036967498757882, 0.19630326005831925], [0.802858654637693, 0.1971413552964145], [0.802858654637693, 0.1971413552964145], [0.8036967498757882, 0.19630326005831925], [0.8036967498757882, 0.19630326005831925]]","[[0.8031938927329311, 0.1968061172011764], [1.6857687074828137e-07, 1.6857687074830368e-07]]"
"[[0.7158798920798556, 0.28412009798603693], [0.7158798920798556, 0.28412009798603693], [0.7158798920798556, 0.28412009798603693], [0.7158798920798556, 0.28412009798603693], [0.7158798920798556, 0.28412009798603693], [0.7158798920798556, 0.28412009798603693], [0.7158798920798556, 0.28412009798603693], [0.7143080763616984, 0.28569191370419417], [0.7158798920798556, 0.28412009798603693], [0.7158798920798556, 0.28412009798603693]]","[[0.7157227105080398, 0.28427727955785265], [2.223544186661522e-07, 2.2235441866615225e-07]]"
"[[0.7058160640679066, 0.2941839259979859], [0.7073878797860639, 0.29261211027982864], [0.6907697628080531, 0.3092302371919467], [0.6766401023571258, 0.3233598976428741], [0.6907697628080531, 0.3092302371919467], [0.688139161715157, 0.3118608382848429], [0.7073878797860639, 0.29261211027982864], [0.6907697628080531, 0.3092302371919467], [0.7073878797860639, 0.29261211027982864], [0.7073878797860639, 0.29261211027982864]]","[[0.6972456135708605, 0.3027543814620857], [0.00011182393647285929, 0.00011182403410432806]]"
"[[0.700604121421932, 0.299395878578068], [0.7030822043966838, 0.29691778566920873], [0.7030822043966838, 0.29691778566920873], [0.700604121421932, 0.299395878578068], [0.700604121421932, 0.299395878578068], [0.700604121421932, 0.299395878578068], [0.700604121421932, 0.299395878578068], [0.700604121421932, 0.299395878578068], [0.7030822043966838, 0.29691778566920873], [0.7047493478100518, 0.2952506422558408]]","[[0.7017620689531695, 0.2982379270731875], [2.219716264703888e-06, 2.2197300685377087e-06]]"
"[[0.6312476778851287, 0.3687523221148712], [0.6312476778851287, 0.3687523221148712], [0.6312476778851287, 0.3687523221148712], [0.6312476778851287, 0.3687523221148712], [0.6312476778851287, 0.3687523221148712], [0.6312476778851287, 0.3687523221148712], [0.6312476778851287, 0.3687523221148712], [0.6312476778851287, 0.3687523221148712], [0.6312476778851287, 0.3687523221148712], [0.6312476778851287, 0.3687523221148712]]","[[0.6312476778851287, 0.36875232211487124], [0.0, 3.0814879110195774e-33]]"
"[[0.6268225159103958, 0.3731774840896042], [0.6268225159103958, 0.3731774840896042], [0.6268225159103958, 0.3731774840896042], [0.6268225159103958, 0.3731774840896042], [0.6268225159103958, 0.3731774840896042], [0.6268225159103958, 0.3731774840896042], [0.6268225159103958, 0.3731774840896042], [0.6268225159103958, 0.3731774840896042], [0.6268225159103958, 0.3731774840896042], [0.6268225159103958, 0.3731774840896042]]","[[0.6268225159103958, 0.37317748408960416], [0.0, 3.0814879110195774e-33]]"
"[[0.6234837506982734, 0.376516259235834], [0.6234837506982734, 0.376516259235834], [0.6234837506982734, 0.376516259235834], [0.6234837506982734, 0.376516259235834], [0.6234837506982734, 0.376516259235834], [0.6234837506982734, 0.376516259235834], [0.6234837506982734, 0.376516259235834], [0.6234837506982734, 0.376516259235834], [0.6234837506982734, 0.376516259235834], [0.6234837506982734, 0.376516259235834]]","[[0.6234837506982734, 0.37651625923583404], [0.0, 3.0814879110195774e-33]]"
"[[0.7636041398347463, 0.2363958601652537], [0.7636041398347463, 0.2363958601652537], [0.7636041398347463, 0.2363958601652537], [0.7636041398347463, 0.2363958601652537], [0.7636041398347463, 0.2363958601652537], [0.7636041398347463, 0.2363958601652537], [0.7632119829720011, 0.2367880170279988], [0.7632119829720011, 0.2367880170279988], [0.7632119829720011, 0.2367880170279988], [0.7549918468063822, 0.24500815319361768]]","[[0.7626252634730862, 0.2373747365269136], [6.505096290723653e-06, 6.5050962907235225e-06]]"
"[[0.7759162512148142, 0.2240837487851858], [0.7759162512148142, 0.2240837487851858], [0.7751081704067334, 0.22489182959326662], [0.7759162512148142, 0.2240837487851858], [0.7769121861741638, 0.2230878138258362], [0.7759162512148142, 0.2240837487851858], [0.7751081704067334, 0.22489182959326662], [0.7751081704067334, 0.22489182959326662], [0.7751081704067334, 0.22489182959326662], [0.7751081704067334, 0.22489182959326662]]","[[0.7756118043067088, 0.22438819569329121], [3.329980206647665e-07, 3.329980206647738e-07]]"
"[[0.7558869817000521, 0.24411301829994803], [0.7263607437003294, 0.27363925629967045], [0.7299474687887643, 0.2700525312112358], [0.7303282233751264, 0.26967177662487374], [0.7558869817000521, 0.24411301829994803], [0.7198274719922965, 0.2801725280077035], [0.7558869817000521, 0.24411301829994803], [0.7558869817000521, 0.24411301829994803], [0.7558869817000521, 0.24411301829994803], [0.756279138562797, 0.24372086143720292]]","[[0.7442177954919574, 0.2557822045080426], [0.00021366501473799406, 0.00021366501473799263]]"
