prob,mean_var
"[[0.803197384321976, 0.19680261567802404], [0.803197384321976, 0.19680261567802404], [0.803197384321976, 0.19680261567802404], [0.803197384321976, 0.19680261567802404], [0.803197384321976, 0.19680261567802404], [0.8035481377882642, 0.19645185227762832], [0.803197384321976, 0.19680261567802404], [0.803197384321976, 0.19680261567802404], [0.803197384321976, 0.19680261567802404], [0.803197384321976, 0.19680261567802404]]","[[0.8032324596686047, 0.19676753933798447], [1.107251947018761e-08, 1.1073146675145168e-08]]"
"[[0.803905263991156, 0.19609473600884386], [0.803905263991156, 0.19609473600884386], [0.803905263991156, 0.19609473600884386], [0.803905263991156, 0.19609473600884386], [0.803905263991156, 0.19609473600884386], [0.803905263991156, 0.19609473600884386], [0.803905263991156, 0.19609473600884386], [0.803905263991156, 0.19609473600884386], [0.803905263991156, 0.19609473600884386], [0.803905263991156, 0.19609473600884386]]","[[0.803905263991156, 0.19609473600884386], [0.0, 0.0]]"
"[[0.7323526992312922, 0.26764730076870774], [0.7323526992312922, 0.26764730076870774], [0.7323526992312922, 0.26764730076870774], [0.7323526992312922, 0.26764730076870774], [0.7323526992312922, 0.26764730076870774], [0.7323526992312922, 0.26764730076870774], [0.7323526992312922, 0.26764730076870774], [0.7323526992312922, 0.26764730076870774], [0.7323526992312922, 0.26764730076870774], [0.7323526992312922, 0.26764730076870774]]","[[0.7323526992312922, 0.2676473007687078], [0.0, 3.0814879110195774e-33]]"
"[[0.8037607016714388, 0.19623929832856127], [0.8037607016714388, 0.19623929832856127], [0.8037607016714388, 0.19623929832856127], [0.8037607016714388, 0.19623929832856127], [0.8037607016714388, 0.19623929832856127], [0.8037607016714388, 0.19623929832856127], [0.8037607016714388, 0.19623929832856127], [0.8037607016714388, 0.19623929832856127], [0.8037607016714388, 0.19623929832856127], [0.8037607016714388, 0.19623929832856127]]","[[0.8037607016714388, 0.19623929832856127], [0.0, 0.0]]"
"[[0.8017846849876565, 0.19821531501234346], [0.8017846849876565, 0.19821531501234346], [0.8017846849876565, 0.19821531501234346], [0.8017846849876565, 0.19821531501234346], [0.8017846849876565, 0.19821531501234346], [0.8017846849876565, 0.19821531501234346], [0.8017846849876565, 0.19821531501234346], [0.8017846849876565, 0.19821531501234346], [0.8017846849876565, 0.19821531501234346], [0.8017846849876565, 0.19821531501234346]]","[[0.8017846849876566, 0.1982153150123435], [1.232595164407831e-32, 7.703719777548943e-34]]"
"[[0.8017661233225267, 0.19823386674336574], [0.8017661233225267, 0.19823386674336574], [0.8017661233225267, 0.19823386674336574], [0.8017661233225267, 0.19823386674336574], [0.8017661233225267, 0.19823386674336574], [0.8017661233225267, 0.19823386674336574], [0.8017661233225267, 0.19823386674336574], [0.8017661233225267, 0.19823386674336574], [0.8017661233225267, 0.19823386674336574], [0.8014153698562385, 0.19858463014376146]]","[[0.8017310479758979, 0.1982689430834053], [1.1072519470187608e-08, 1.1073146675145168e-08]]"
"[[0.803905263991156, 0.19609473600884386], [0.8042560174574443, 0.19574397260844814], [0.803905263991156, 0.19609473600884386], [0.803905263991156, 0.19609473600884386], [0.8042560174574443, 0.19574397260844814], [0.8042560174574443, 0.19574397260844814], [0.8042560174574443, 0.19574397260844814], [0.8042560174574443, 0.19574397260844814], [0.8042560174574443, 0.19574397260844814], [0.8042560174574443, 0.19574397260844814]]","[[0.8041507914175577, 0.19584920162856687], [2.583587876378744e-08, 2.5837342242005398e-08]]"
"[[0.8033792804091812, 0.19662071959081895], [0.8033792804091812, 0.19662071959081895], [0.8033792804091812, 0.19662071959081895], [0.8033792804091812, 0.19662071959081895], [0.8037300338754694, 0.19626995619042323], [0.8037300338754694, 0.19626995619042323], [0.8037300338754694, 0.19626995619042323], [0.8037300338754694, 0.19626995619042323], [0.8037300338754694, 0.19626995619042323], [0.8037300338754694, 0.19626995619042323]]","[[0.8035897324889542, 0.19641026155058153], [2.9526718587166958e-08, 2.952839113372046e-08]]"
"[[0.7239703364697748, 0.2760296635302251], [0.7053881135361935, 0.2946118864638065], [0.7030863004907802, 0.2969136995092197], [0.7059434433479231, 0.2940565566520768], [0.7059434433479231, 0.2940565566520768], [0.7059434433479231, 0.2940565566520768], [0.7059434433479231, 0.2940565566520768], [0.7059434433479231, 0.2940565566520768], [0.7059434433479231, 0.2940565566520768], [0.7059434433479231, 0.2940565566520768]]","[[0.7074048853932211, 0.29259511460677884], [3.1208240361493645e-05, 3.1208240361493645e-05]]"
"[[0.4679283890301231, 0.5320716109698769], [0.4679283890301231, 0.5320716109698769], [0.4682617223634565, 0.5317382776365436], [0.4682617223634565, 0.5317382776365436], [0.47326230452480705, 0.5267376954751929], [0.4679283890301231, 0.5320716109698769], [0.47326230452480705, 0.5267376954751929], [0.4716714720340757, 0.5283285279659243], [0.4682617223634565, 0.5317382776365436], [0.48111451126116017, 0.5188854887388398]]","[[0.4707880926525589, 0.5292119073474411], [1.633400841267983e-05, 1.6334008412680075e-05]]"
"[[0.8043438830448241, 0.1956561070210686], [0.8043438830448241, 0.1956561070210686], [0.8027147288257841, 0.1972852612401085], [0.8027147288257841, 0.1972852612401085], [0.8032368494056804, 0.1967631406602123], [0.8043438830448241, 0.1956561070210686], [0.8043438830448241, 0.1956561070210686], [0.8043438830448241, 0.1956561070210686], [0.8027147288257841, 0.1972852612401085], [0.8043438830448241, 0.1956561070210686]]","[[0.8037444334151977, 0.19625555665069494], [5.594555301851122e-07, 5.594555301850836e-07]]"
"[[0.713471799952817, 0.2865281901130756], [0.7071225936036106, 0.29287739646228195], [0.713471799952817, 0.2865281901130756], [0.713471799952817, 0.2865281901130756], [0.7071225936036106, 0.29287739646228195], [0.7071225936036106, 0.29287739646228195], [0.7071225936036106, 0.29287739646228195], [0.7071225936036106, 0.29287739646228195], [0.7071225936036106, 0.29287739646228195], [0.7071225936036106, 0.29287739646228195]]","[[0.7090273555083726, 0.29097263455752004], [8.465608465608406e-06, 8.465608465608406e-06]]"
"[[0.7410671430561622, 0.25893285694383783], [0.7410671430561622, 0.25893285694383783], [0.7410671430561622, 0.25893285694383783], [0.7410671430561622, 0.25893285694383783], [0.7410671430561622, 0.25893285694383783], [0.7410671430561622, 0.25893285694383783], [0.7410671430561622, 0.25893285694383783], [0.7410671430561622, 0.25893285694383783], [0.7410671430561622, 0.25893285694383783], [0.7410671430561622, 0.25893285694383783]]","[[0.7410671430561621, 0.25893285694383783], [1.232595164407831e-32, 0.0]]"
"[[0.7995099434916645, 0.2004900465742281], [0.7991591900253763, 0.2008408099746238], [0.7995099434916645, 0.2004900465742281], [0.7995099434916645, 0.2004900465742281], [0.7995099434916645, 0.2004900465742281], [0.7995099434916645, 0.2004900465742281], [0.7995099434916645, 0.2004900465742281], [0.7995099434916645, 0.2004900465742281], [0.7991591900253763, 0.2008408099746238], [0.7991591900253763, 0.2008408099746238]]","[[0.799404717451778, 0.2005952755943468], [2.5835878763771086e-08, 2.5837342242005394e-08]]"
"[[0.805933201125391, 0.19406678894050158], [0.805933201125391, 0.19406678894050158], [0.805933201125391, 0.19406678894050158], [0.805933201125391, 0.19406678894050158], [0.7640741882740976, 0.23592581172590246], [0.7743895403889658, 0.22561045961103413], [0.805933201125391, 0.19406678894050158], [0.805933201125391, 0.19406678894050158], [0.805933201125391, 0.19406678894050158], [0.805933201125391, 0.19406678894050158]]","[[0.7985929337666192, 0.20140705828609495], [0.0002208384240556928, 0.00022083854072611517]]"
