prob,mean_var
"[[0.8033625116951263, 0.19663749823898116], [0.8033625116951263, 0.19663749823898116], [0.8033625116951263, 0.19663749823898116], [0.8033625116951263, 0.19663749823898116], [0.8033625116951263, 0.19663749823898116], [0.8033625116951263, 0.19663749823898116], [0.8033625116951263, 0.19663749823898116], [0.8033625116951263, 0.19663749823898116], [0.8033625116951263, 0.19663749823898116], [0.8033625116951263, 0.19663749823898116]]","[[0.8033625116951264, 0.19663749823898116], [1.232595164407831e-32, 0.0]]"
"[[0.795945408101619, 0.2040546018324885], [0.795945408101619, 0.2040546018324885], [0.795945408101619, 0.2040546018324885], [0.795945408101619, 0.2040546018324885], [0.795945408101619, 0.2040546018324885], [0.795945408101619, 0.2040546018324885], [0.795945408101619, 0.2040546018324885], [0.795945408101619, 0.2040546018324885], [0.795945408101619, 0.2040546018324885], [0.795945408101619, 0.2040546018324885]]","[[0.795945408101619, 0.20405460183248852], [0.0, 7.703719777548943e-34]]"
"[[0.7990195028213049, 0.20098050711280258], [0.7990195028213049, 0.20098050711280258], [0.7990195028213049, 0.20098050711280258], [0.7990195028213049, 0.20098050711280258], [0.7990195028213049, 0.20098050711280258], [0.7990195028213049, 0.20098050711280258], [0.7990195028213049, 0.20098050711280258], [0.7990195028213049, 0.20098050711280258], [0.7990195028213049, 0.20098050711280258], [0.7990195028213049, 0.20098050711280258]]","[[0.7990195028213049, 0.20098050711280258], [0.0, 0.0]]"
"[[0.6507315472130659, 0.3492684527869341], [0.6532488733923639, 0.346751126607636], [0.39658933279365804, 0.603410667206342], [0.39658933279365804, 0.603410667206342], [0.39658933279365804, 0.603410667206342], [0.39658933279365804, 0.603410667206342], [0.39713332985068056, 0.6028666701493194], [0.39713332985068056, 0.6028666701493194], [0.39658933279365804, 0.603410667206342], [0.39658933279365804, 0.603410667206342]]","[[0.44777830770687393, 0.552221692293126], [0.01042598652692767, 0.01042598652692767]]"
"[[0.7768565332504077, 0.22314347668369972], [0.7768565332504077, 0.22314347668369972], [0.7768565332504077, 0.22314347668369972], [0.7759021084205934, 0.22409790151351397], [0.7768565332504077, 0.22314347668369972], [0.7768565332504077, 0.22314347668369972], [0.7768565332504077, 0.22314347668369972], [0.7768565332504077, 0.22314347668369972], [0.7759021084205934, 0.22409790151351397], [0.7759021084205934, 0.22409790151351397]]","[[0.7765702058014634, 0.223429804132644], [1.9129461871088673e-07, 1.9129461871085335e-07]]"
"[[0.7696756519215598, 0.23032434807844024], [0.7696756519215598, 0.23032434807844024], [0.7696756519215598, 0.23032434807844024], [0.7710792214935577, 0.2289207785064423], [0.7710792214935577, 0.2289207785064423], [0.7710792214935577, 0.2289207785064423], [0.7710792214935577, 0.2289207785064423], [0.7710792214935577, 0.2289207785064423], [0.7710792214935577, 0.2289207785064423], [0.7710792214935577, 0.2289207785064423]]","[[0.7706581506219583, 0.2293418493780417], [4.137015841220168e-07, 4.137015841220823e-07]]"
"[[0.7803850833078972, 0.21961492662621027], [0.7803850833078972, 0.21961492662621027], [0.7803850833078972, 0.21961492662621027], [0.7803850833078972, 0.21961492662621027], [0.7803850833078972, 0.21961492662621027], [0.7803850833078972, 0.21961492662621027], [0.7803850833078972, 0.21961492662621027], [0.7803850833078972, 0.21961492662621027], [0.7789815137358994, 0.22101849619820815], [0.7789815137358994, 0.22101849619820815]]","[[0.7801043693934976, 0.21989564054060984], [3.152012069501081e-07, 3.15201206950133e-07]]"
"[[0.7808199185170293, 0.21918009141707828], [0.7808199185170293, 0.21918009141707828], [0.7794163489450314, 0.2205836609890762], [0.7808199185170293, 0.21918009141707828], [0.7794163489450314, 0.2205836609890762], [0.7794163489450314, 0.2205836609890762], [0.7808199185170293, 0.21918009141707828], [0.7808199185170293, 0.21918009141707828], [0.7808199185170293, 0.21918009141707828], [0.7808199185170293, 0.21918009141707828]]","[[0.7803988476454299, 0.21960116228867768], [4.137015841220168e-07, 4.13701584122066e-07]]"
"[[0.7595066304666123, 0.24049336953338782], [0.7609102000386101, 0.2390897999613899], [0.7609102000386101, 0.2390897999613899], [0.7595066304666123, 0.24049336953338782], [0.7595066304666123, 0.24049336953338782], [0.7585522056367978, 0.24144779436320207], [0.7595066304666123, 0.24049336953338782], [0.7585522056367978, 0.24144779436320207], [0.7585522056367978, 0.24144779436320207], [0.7539594784862453, 0.24604052151375466]]","[[0.7589463017340308, 0.24105369826596917], [3.4304007561900623e-06, 3.430400756189998e-06]]"
"[[0.7695987370097748, 0.23040126299022531], [0.7695987370097748, 0.23040126299022531], [0.7695987370097748, 0.23040126299022531], [0.7686443121799605, 0.23135568782003954], [0.7686443121799605, 0.23135568782003954], [0.7686443121799605, 0.23135568782003954], [0.7714631341722867, 0.22853686582771324], [0.7686443121799605, 0.23135568782003954], [0.7686443121799605, 0.23135568782003954], [0.7686443121799605, 0.23135568782003954]]","[[0.7692125218281374, 0.23078747817186263], [7.449915648906533e-07, 7.449915648907031e-07]]"
"[[0.781071111489703, 0.21892889844440452], [0.781071111489703, 0.21892889844440452], [0.781071111489703, 0.21892889844440452], [0.781071111489703, 0.21892889844440452], [0.781071111489703, 0.21892889844440452], [0.781071111489703, 0.21892889844440452], [0.781071111489703, 0.21892889844440452], [0.781071111489703, 0.21892889844440452], [0.781071111489703, 0.21892889844440452], [0.781071111489703, 0.21892889844440452]]","[[0.7810711114897029, 0.21892889844440452], [1.232595164407831e-32, 0.0]]"
"[[0.7511033756561499, 0.24889662434385], [0.7511033756561499, 0.24889662434385], [0.7441213548724014, 0.25587864512759867], [0.7441213548724014, 0.25587864512759867], [0.7441213548724014, 0.25587864512759867], [0.6302197087930231, 0.3697802912069769], [0.6283149468882612, 0.37168505311173883], [0.6283149468882612, 0.37168505311173883], [0.6291121922785298, 0.3708878077214702], [0.6283149468882612, 0.37168505311173883]]","[[0.6878847557665841, 0.31211524423341597], [0.003490601128926818, 0.003490601128926818]]"
"[[0.7987469410246634, 0.20125306890944414], [0.7987469410246634, 0.20125306890944414], [0.7987469410246634, 0.20125306890944414], [0.7987469410246634, 0.20125306890944414], [0.7987469410246634, 0.20125306890944414], [0.7987469410246634, 0.20125306890944414], [0.7987469410246634, 0.20125306890944414], [0.7987469410246634, 0.20125306890944414], [0.7977959510878249, 0.20220405884628248], [0.7970179108841825, 0.20298209904992492]]","[[0.7984789390169315, 0.20152107091717605], [3.1756763251759096e-07, 3.1756763251754384e-07]]"
"[[0.8055478375506783, 0.19445217238342927], [0.8055478375506783, 0.19445217238342927], [0.8055478375506783, 0.19445217238342927], [0.8055478375506783, 0.19445217238342927], [0.8055478375506783, 0.19445217238342927], [0.8055478375506783, 0.19445217238342927], [0.8055478375506783, 0.19445217238342927], [0.8055478375506783, 0.19445217238342927], [0.8055478375506783, 0.19445217238342927], [0.8055478375506783, 0.19445217238342927]]","[[0.8055478375506782, 0.1944521723834293], [1.232595164407831e-32, 7.703719777548943e-34]]"
"[[0.7979726849507495, 0.202027324983358], [0.7970216950139112, 0.20297831492019636], [0.7962436548102687, 0.20375635512383883], [0.7750188422383829, 0.22498115776161717], [0.6226230902614103, 0.3773769097385897], [0.6226230902614103, 0.3773769097385897], [0.6226230902614103, 0.3773769097385897], [0.6226230902614103, 0.3773769097385897], [0.6069076781929912, 0.3930923218070088], [0.6069076781929912, 0.3930923218070088]]","[[0.6870564594444936, 0.3129435435357387], [0.007350827706235118, 0.007350827050447634]]"
"[[0.7718289578064473, 0.22817104219355255], [0.7504184541255143, 0.24958154587448578], [0.7718289578064473, 0.22817104219355255], [0.7718289578064473, 0.22817104219355255], [0.7833587431684442, 0.2166412568315558], [0.7983663938932858, 0.20163360610671424], [0.7903590752382673, 0.20964092476173268], [0.8043974813325255, 0.19560252860158198], [0.804583768395366, 0.19541624153874146], [0.804583768395366, 0.19541624153874146]]","[[0.7851554557968111, 0.2148445471834211], [0.00030694548556939273, 0.00030694537013776477]]"
"[[0.3568737393108765, 0.6431262507550161], [0.3677032323984341, 0.6322967576674584], [0.3568737393108765, 0.6431262507550161], [0.3677032323984341, 0.6322967576674584], [0.36209805345826757, 0.637901936607625], [0.3677032323984341, 0.6322967576674584], [0.3677032323984341, 0.6322967576674584], [0.3568737393108765, 0.6431262507550161], [0.3677032323984341, 0.6322967576674584], [0.3677032323984341, 0.6322967576674584]]","[[0.36389386657815015, 0.6361061234877423], [2.3813911302418497e-05, 2.381391130241873e-05]]"
"[[0.7090288774574572, 0.2909711126084354], [0.7090288774574572, 0.2909711126084354], [0.7090288774574572, 0.2909711126084354], [0.4263927119250083, 0.5736072880749916], [0.6823641492434466, 0.317635840822446], [0.6654883066298235, 0.33451169337017655], [0.6982777879044404, 0.3017222021614522], [0.6761682139350166, 0.32383177613087594], [0.6654883066298235, 0.33451169337017655], [0.6761682139350166, 0.32383177613087594]]","[[0.6617434322574948, 0.33825656078863003], [0.00643018714768658, 0.0064301876004056735]]"
"[[0.7677334642243547, 0.23226653577564516], [0.7677334642243547, 0.23226653577564516], [0.7677334642243547, 0.23226653577564516], [0.7677334642243547, 0.23226653577564516], [0.7677334642243547, 0.23226653577564516], [0.7677334642243547, 0.23226653577564516], [0.7677334642243547, 0.23226653577564516], [0.7677334642243547, 0.23226653577564516], [0.7680346999539002, 0.23196530004609975], [0.7680346999539002, 0.23196530004609975]]","[[0.7677937113702639, 0.23220628862973608], [1.4518874360763262e-08, 1.4518874360760585e-08]]"
"[[0.7506164904051386, 0.24938350959486144], [0.7506164904051386, 0.24938350959486144], [0.7506164904051386, 0.24938350959486144], [0.7506164904051386, 0.24938350959486144], [0.7506164904051386, 0.24938350959486144], [0.7506164904051386, 0.24938350959486144], [0.7506164904051386, 0.24938350959486144], [0.7506164904051386, 0.24938350959486144], [0.7506164904051386, 0.24938350959486144], [0.7506164904051386, 0.24938350959486144]]","[[0.7506164904051386, 0.2493835095948614], [0.0, 7.703719777548943e-34]]"
"[[0.7525416900258709, 0.2474583099741291], [0.7525416900258709, 0.2474583099741291], [0.7525416900258709, 0.2474583099741291], [0.7525416900258709, 0.2474583099741291], [0.7525416900258709, 0.2474583099741291], [0.7525416900258709, 0.2474583099741291], [0.7525416900258709, 0.2474583099741291], [0.75138616957162, 0.24861383042837992], [0.75138616957162, 0.24861383042837992], [0.75138616957162, 0.24861383042837992]]","[[0.7521950338895957, 0.24780496611040434], [2.803977792403806e-07, 2.8039777924032674e-07]]"
"[[0.8013278985416644, 0.198672111392443], [0.8013278985416644, 0.198672111392443], [0.8013278985416644, 0.198672111392443], [0.8013278985416644, 0.198672111392443], [0.8013278985416644, 0.198672111392443], [0.8013278985416644, 0.198672111392443], [0.8013278985416644, 0.198672111392443], [0.8013278985416644, 0.198672111392443], [0.8013278985416644, 0.198672111392443], [0.8013278985416644, 0.198672111392443]]","[[0.8013278985416644, 0.198672111392443], [0.0, 0.0]]"
"[[0.8046478579066573, 0.19535214209334273], [0.8046478579066573, 0.19535214209334273], [0.8046478579066573, 0.19535214209334273], [0.8046478579066573, 0.19535214209334273], [0.8046478579066573, 0.19535214209334273], [0.8046478579066573, 0.19535214209334273], [0.8046478579066573, 0.19535214209334273], [0.8046478579066573, 0.19535214209334273], [0.8046478579066573, 0.19535214209334273], [0.8046478579066573, 0.19535214209334273]]","[[0.8046478579066573, 0.1953521420933427], [0.0, 7.703719777548943e-34]]"
"[[0.7703063268612785, 0.22969367313872144], [0.7703063268612785, 0.22969367313872144], [0.7703063268612785, 0.22969367313872144], [0.7703063268612785, 0.22969367313872144], [0.7703063268612785, 0.22969367313872144], [0.7636661507264781, 0.23633384927352186], [0.7703063268612785, 0.22969367313872144], [0.7703063268612785, 0.22969367313872144], [0.7703063268612785, 0.22969367313872144], [0.7703063268612785, 0.22969367313872144]]","[[0.7696423092477984, 0.23035769075220144], [3.96827451910554e-06, 3.968274519105573e-06]]"
"[[0.666697234012206, 0.333302765987794], [0.666697234012206, 0.333302765987794], [0.6648034063169602, 0.3351965936830396], [0.6646171192541198, 0.33538288074588013], [0.6646171192541198, 0.33538288074588013], [0.666697234012206, 0.333302765987794], [0.666697234012206, 0.333302765987794], [0.666697234012206, 0.333302765987794], [0.666697234012206, 0.333302765987794], [0.666697234012206, 0.333302765987794]]","[[0.6660918282910642, 0.3339081717089358], [8.575177280983778e-07, 8.575177280982551e-07]]"
"[[0.7747579418667919, 0.22524205813320805], [0.7747579418667919, 0.22524205813320805], [0.7747579418667919, 0.22524205813320805], [0.7747579418667919, 0.22524205813320805], [0.7747579418667919, 0.22524205813320805], [0.7747579418667919, 0.22524205813320805], [0.7747579418667919, 0.22524205813320805], [0.7747579418667919, 0.22524205813320805], [0.7747579418667919, 0.22524205813320805], [0.7747579418667919, 0.22524205813320805]]","[[0.7747579418667919, 0.22524205813320805], [0.0, 0.0]]"
